Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
elefante,920295.0,48436485.0,167834370.0,2729113785.0,8834542575.0,31131646950.0,162628165815.0,499117669215.0,1639547317875.0,5868648198300.0,179830045.37822083,1171813.4621769225,523661735.1537812,61435036.859552376,1285333046.534912,615354029.3476562,163388819.3928546,0.0002123284204084857,1.3835802627649118e-06,0.0006182963965766487,7.561334779254897e-08,1.5819691766293663e-06,7.573687689482691e-07,2.0109657709507724e-07
elefante,6750105.0,732698640.0,961084545.0,106805677980.0,101607389505.0,157692355215.0,17248631499270.0,15151980092115.0,16698681310485.0,28479083572635.0,27273982242.252274,-2714741639.1109166,20852483444.433914,-265702632241.84064,534265047538.8125,354819735236.53906,88757112763.00569,0.0005985872974081486,-5.958095324999297e-05,0.0004576534368316395,-2.2444996173093005e-06,4.513157000458825e-06,2.9973085070054114e-06,7.497679038750371e-07
elefante,3223455.0,424449540.0,340190655.0,60608868180.0,43174013280.0,41997025335.0,9319499927190.0,5973959421240.0,5146273405170.0,5873698356765.0,4719329779.057032,-1620707610.1779964,6094652958.364054,95967746166.91895,4354334234.363281,-41613169287.91211,155087884283.65445,0.0004541895133170258,-0.00015597731778833768,0.0005865509702838864,5.1442405206847e-06,2.334090723570374e-07,-2.230626019628051e-06,8.313307444061327e-06
elefante,4234785.0,530980125.0,446860470.0,76096130745.0,57697388340.0,54868407120.0,11946969844935.0,8490107650020.0,7335539345820.0,7664842491240.0,9518986180.39622,1667618654.3704474,7715061755.684951,18544208479.65359,42146898059.26172,103904355501.96094,246842654591.06683,0.0005307963943933888,9.298952138263783e-05,0.0004302062094462925,5.024928492309367e-07,1.1420554786838697e-06,2.815498741883203e-06,6.688701162591231e-06
elefante,3057195.0,212893125.0,279078630.0,18377368815.0,19715114115.0,37059432030.0,1797502057125.0,1765614764085.0,2533351339425.0,5883026245800.0,3552183417.1874204,280985228.416463,11583503369.02911,23036793110.334755,48887319938.40137,-98647025345.71387,385204869941.22253,0.0003800573197137346,3.0063338586178063e-05,0.001239349078098559,1.4096593309832694e-06,2.9914956646902188e-06,-6.036374033760115e-06,2.3571320741220586e-05
elefante,12547785.0,1654022565.0,1524515205.0,297489056505.0,207232340220.0,264682096785.0,59586919251975.0,37759389997020.0,36577217620500.0,52302224458155.0,79459289057.66336,6273959935.702766,79458440954.41379,-575772928381.575,-38606428173.234375,162850043355.26562,836321604287.8667,0.0005046735427325912,3.9848098633448375e-05,0.0005046681561342885,-1.0323657069315806e-06,-6.922165066911786e-08,2.9199149846253403e-07,1.49953167589813e-06
elefante,6627195.0,695620620.0,793414650.0,86862880740.0,83953299630.0,116417801490.0,11955192623640.0,10624446407070.0,12517106183070.0,19450553375010.0,13847367092.192083,672878463.8681778,21429377754.977493,-69297242649.03589,83875563936.5,136247235458.57031,381798988678.47815,0.00031528819218605797,1.5320647818569915e-05,0.00048792161911043945,-6.129027647365484e-07,7.418414220444195e-07,1.2050451664173253e-06,3.376839348714159e-06
elefante,2239155.0,257081565.0,221097240.0,31673859315.0,26237859330.0,26811834750.0,4109719188945.0,3337098009810.0,3227470964400.0,3751900617780.0,2157844986.89443,853272520.9668595,4980389613.054321,-22308140474.57053,13646017956.777344,-19352429585.057617,120922209539.81697,0.0004303798480439282,0.00017018428114351982,0.0009933333199947524,-2.9733975320019034e-06,1.8188443882441775e-06,-2.5794380500716624e-06,1.6117425825777205e-05
elefante,3885435.0,367320105.0,585717660.0,41094244755.0,56013356355.0,96762632520.0,5144889609675.0,6361193276175.0,9333738631725.0,17313418298160.0,6368645295.168337,640953426.7424642,8467453927.158879,55779840663.22105,45170736256.51367,-7222115240.003906,173855470368.27713,0.0004218594337226785,4.245679216164279e-05,0.0005608846392331068,1.8744685120779219e-06,1.517952037393325e-06,-2.426974951348609e-07,5.8423724589932e-06
elefante,1570800.0,269154285.0,149793630.0,46930228815.0,25793219910.0,16555387950.0,8316650357385.0,4506775476600.0,2869047985860.0,2113835572320.0,811035325.1469135,126300263.82954428,2270863129.159089,-2715219191.930167,-11837870320.138672,8218117921.474609,101985992622.6762,0.0003286986991956536,5.1187329505430546e-05,0.0009203418562203236,-8.780164712990885e-07,-3.827994865783082e-06,2.6574808102337968e-06,3.297906173860016e-05
elefante,6948750.0,807916755.0,540657375.0,124851898185.0,61919588070.0,59781101205.0,21649211485095.0,9261879180630.0,6840352438620.0,8237685657435.0,30917092211.30256,-941523925.2247769,17714485318.41743,-56392265795.202156,-233462230073.28125,36240967053.640625,829730627311.906,0.0006403026027338594,-1.9499253543553903e-05,0.0003668725046311704,-4.430500877615176e-07,-1.8342136118206327e-06,2.847298899460755e-07,6.5188412287600505e-06
elefante,13633575.0,1858715910.0,1761567285.0,333569778390.0,234854624385.0,309431235375.0,66116482813800.0,42144772578525.0,40606081052955.0,60914177556105.0,80164135769.69476,-5306385413.604119,81822607441.221,-1218472494820.8596,491759125281.2031,-208573236184.48438,-211095754632.61472,0.00043128128392585976,-2.8548236592476305e-05,0.0004402038249722125,-1.7753801142353043e-06,7.165195568459289e-07,-3.0390244954858677e-07,-3.075778949194408e-07
elefante,8209470.0,1107342855.0,896058780.0,173458132095.0,113595321750.0,131314627620.0,29879193770775.0,17405395845480.0,15718298926230.0,22119701826660.0,24093045369.602264,-7270493910.818158,33510343395.185432,-17516553702.002964,433919823618.22656,-407070293042.65625,471519926796.3839,0.00035748799174205754,-0.00010787819585607448,0.0004972200557944379,-9.071119004198125e-08,2.2470963325802543e-06,-2.1080534071273983e-06,2.4418121518570747e-06
elefante,2964120.0,406172415.0,316117890.0,61279548015.0,42913593765.0,45030070050.0,9934465151595.0,6554331283425.0,5916887648115.0,7579652895000.0,5621871973.904424,-403939535.27271014,11316684499.464903,-3378336618.7568865,129684769267.64453,-167409638321.34375,363472854282.58777,0.000639866521201087,-4.597532395086287e-05,0.0012880349420646513,-2.2333843385329085e-07,8.573329579430346e-06,-1.1067282705650767e-05,2.4028824591650405e-05
elefante,5556705.0,686025225.0,652092120.0,106430927685.0,69523646760.0,116999589600.0,18902588296455.0,9786385084620.0,11969504136540.0,24507975393630.0,21734941603.986053,-10982992218.266254,40475078587.4315,395984559072.20984,8369182703.371094,102611000924.17188,1278117046303.0168,0.0007039207954108403,-0.00035570174326372264,0.0013108500603634442,5.440450943862435e-06,1.1498460456284967e-07,1.4097774876287039e-06,1.7560111705410975e-05
elefante,1279335.0,179275200.0,121167840.0,25928500980.0,16809076995.0,13699370610.0,3865336837890.0,2407665364545.0,1895924025645.0,1838697518010.0,806388839.6770974,-170360564.01933452,2223372962.577238,5934695439.855831,-318165813.44921875,8480187357.87207,120050138744.24721,0.0004926924935896279,-0.00010408796224118336,0.0013584503098413231,3.2058096571423643e-06,-1.718671240445052e-07,4.5808360010641575e-06,6.484880277814856e-05
elefante,3970350.0,421978080.0,476750040.0,52425693270.0,49387055385.0,64292912340.0,7214400052050.0,6092732122995.0,6510267781185.0,9560119885080.0,7576876414.940271,-1283053426.3448925,7045918840.685934,31898531355.07961,70313313386.9414,-14801334176.964844,147868393881.73254,0.00048065406280222713,-8.139301849360468e-05,0.0004469717244262521,1.0155439087436857e-06,2.2385437222432897e-06,-4.71225605886797e-07,4.707641396737614e-06
elefante,4241670.0,443954490.0,331313595.0,55474877190.0,35005269585.0,36284171085.0,7681262345160.0,4209115844985.0,3854195752995.0,5038984278555.0,9008370085.213415,328324396.36166656,10405519933.018818,-10739508950.160263,-192712485338.90625,5221801394.921875,579321080458.1073,0.0005006940892784879,1.8248593593423552e-05,0.0005783490550509039,-2.8982926156526565e-07,-5.20077012639845e-06,1.4092179161581652e-07,1.5634253087135748e-05
elefante,4064955.0,490748010.0,393774570.0,74137087380.0,47742912285.0,48190696110.0,12749806759470.0,7493367585435.0,5999452379925.0,7237100290770.0,14890771167.65322,203865329.71864805,10045523044.447023,204068680029.1439,262440622197.58203,142058587965.9297,622607959804.3789,0.0009011678827962144,1.2337634195681482e-05,0.0006079404909001506,6.125435904160646e-06,7.877559700438822e-06,4.264107432343839e-06,1.8688537362310053e-05
elefante,3122475.0,426043035.0,511735530.0,62891238795.0,68745117225.0,89196103710.0,9798694009335.0,10010583163125.0,11860820215515.0,16198791817980.0,4760215272.950589,-1078134624.4250748,5328898155.309921,-81445103200.40593,-2312992027.1132812,43931642219.73828,-166043272651.2802,0.0004882347124946644,-0.00011057960999743702,0.0005465620585596765,-4.7273477765962495e-06,-1.342538383155284e-07,2.5499403034541995e-06,-9.637710125498155e-06
elefante,7900665.0,827416350.0,1012921710.0,112321136220.0,98598986460.0,157284215730.0,17394526252710.0,13110842202810.0,14298935396280.0,27606618864240.0,25667947374.84297,-7481702206.581684,27420414317.166515,255145806029.307,277548814722.8203,-254621108941.5547,410672362097.9552,0.00041121016836655227,-0.00011985968254914584,0.00043928534772880894,1.4542173283540805e-06,1.5819044887130167e-06,-1.451226788909122e-06,2.3406493507886645e-06
elefante,8333655.0,1088875500.0,970949475.0,175421926620.0,128280048060.0,139064759745.0,31461933569730.0,20663312753160.0,18550957367100.0,22710066978195.0,33149435798.11572,1415773613.1501446,25939980401.1496,-121309919243.10136,-144967642055.40625,50851580079.6875,463204566753.4583,0.0004773150260616741,2.0385566233275195e-05,0.0003735068824887158,-6.050726463416924e-07,-7.23073227314576e-07,2.5363878173732086e-07,2.3103833120308553e-06
elefante,6382140.0,852124575.0,839771100.0,128935291215.0,120948238845.0,150573271590.0,20839854791505.0,19102575391545.0,21920067157125.0,29951057824110.0,15162122447.324799,8824469751.125143,40074990387.26706,-424010388847.094,-219348979433.48438,-506306190941.08594,-407837379339.37897,0.0003722436912831521,0.00021664863907987502,0.000983876921039191,-4.1206021110762835e-06,-2.131669155969641e-06,-4.920366137526843e-06,-3.963430167008706e-06
elefante,3265530.0,162044085.0,281313450.0,10912703835.0,13255572435.0,35219185260.0,852152369745.0,853637911515.0,1557182094495.0,5475009746790.0,2871655220.077698,-703932026.279868,10985061809.625175,25637656064.68028,-16589684755.941406,-69203073041.54883,548360233866.3553,0.0002692929228563752,-6.601207259274927e-05,0.0010301373861977296,1.3304364117644426e-06,-8.609024398843072e-07,-3.5912131728497404e-06,2.8456518024069312e-05
elefante,4055010.0,450302715.0,416577435.0,59040327225.0,42031586760.0,52305834855.0,8634626840385.0,5027721418410.0,4976312800290.0,7558461316095.0,9034893172.711287,-4228706060.0512586,9510192094.272102,71665591283.36145,-98399710118.6836,36672109436.484375,231008762979.76746,0.0005494638979831396,-0.0002571719743403919,0.0005783695632915892,2.1643668050100413e-06,-2.971761795160619e-06,1.1075314514630956e-06,6.976677221330943e-06
elefante,4428840.0,586727460.0,448610280.0,96878211270.0,61143679425.0,57870174810.0,17370072718650.0,10334193662535.0,7657837373745.0,8782864352520.0,19149254631.681255,1712322655.6678956,12429115001.635195,-537978574616.32385,67420663588.37109,-355627047648.9336,403059968700.6312,0.0009762743797712084,8.729826673590962e-05,0.0006336657364851735,-1.3032868182379776e-05,1.6333078356186835e-06,-8.61528814117351e-06,9.764380385251968e-06
elefante,5874435.0,735864975.0,639161835.0,102618543045.0,77073973380.0,90286437555.0,15487250042205.0,10340099744820.0,10631340777300.0,14841758997555.0,10439931581.642134,-2991055466.728096,20743094012.92876,17140730075.585474,-75851808848.35156,-27571971389.484375,504374522447.379,0.00030252790996048633,-8.667468286059463e-05,0.00060109252908132,2.0493401988326602e-07,-9.068817975758724e-07,-3.296496069908756e-07,6.0302856387121195e-06
elefante,5631165.0,779726760.0,693801705.0,121383421080.0,98262838575.0,102405584895.0,20459167944270.0,15605850068925.0,14717653873755.0,17214417367185.0,13417516997.96768,2194661648.533499,16924018316.697458,-64097800662.819695,42729944216.96875,-2869304554.390625,426950665565.5131,0.00042313178333723507,6.921035369707175e-05,0.0005337120163634524,-8.518193394834515e-07,5.678540056394795e-07,-3.813124764069499e-08,5.6739050353250715e-06
elefante,5653350.0,808892895.0,643956090.0,125322806175.0,92757863895.0,90845868540.0,20694267159555.0,14251368313125.0,13151383313295.0,14787848176890.0,9584754297.532482,619307836.5602213,17494767715.163734,20010869106.131924,-200999162779.3125,11883422436.421875,454315895268.91656,0.00029989500842405383,1.937736984140784e-05,0.000547389463355006,2.633305627968778e-07,-2.6450236806635512e-06,1.5637843121851796e-07,5.978513964297103e-06
elefante,5506725.0,782409105.0,488237280.0,126016323045.0,67261000905.0,65347822860.0,22012816926555.0,10570784657145.0,8669875568925.0,11003657866890.0,14849702669.567955,-2108959147.9233623,22059726653.670753,-111658815279.73161,-2782957049.5664062,-240935601337.67188,1298069669739.8528,0.0004897009881631515,-6.95474786071145e-05,0.0007274670868023432,-1.5691322323156315e-06,-3.9108668641026934e-08,-3.3858483723310276e-06,1.8241667292253985e-05
elefante,1477725.0,200694690.0,162628800.0,29559672930.0,19510094625.0,27104202960.0,4647284183790.0,2575378636575.0,3017640125985.0,5143538926950.0,2302667334.103542,-2577057315.3623776,9206335231.268335,7222190679.093511,22230588757.83789,-96242452503.60254,134247953014.36858,0.0010544936251422944,-0.0011801489821949885,0.004215989721361478,2.7207265745132872e-06,8.37465476723157e-06,-3.625622885876923e-05,5.057357103538122e-05
elefante,4351065.0,647581170.0,477714960.0,110331930180.0,64341425070.0,67528444650.0,20618337305640.0,10290793744500.0,8699402657190.0,10660551706620.0,13950613941.660913,-6758228169.67883,15078852881.593508,44709876162.18681,188850656505.14453,132962993514.73047,-64669690254.01013,0.0007368891773914476,-0.00035697821023534333,0.0007964841936269083,1.1321775498478649e-06,4.782220214467654e-06,3.3669902298960454e-06,-1.637615170205481e-06
elefante,1158465.0,251002875.0,149070450.0,54551702475.0,32292437040.0,21262478850.0,11891935569495.0,7016119768350.0,4606723443150.0,3287720952210.0,167285804.43539003,-6433903.484484637,2080199658.8267653,-191161212.92681047,-766352223.5234375,1469843601.1875,16323120814.759377,0.00012465027891241787,-4.7941178663867745e-06,0.0015500267254680298,-1.3234041261147554e-07,-5.305436595322487e-07,1.0175689182824248e-06,1.1300454264010636e-05
elefante,4450005.0,674150385.0,510506685.0,108763317825.0,79531616715.0,70032761655.0,18466176893115.0,13140212029515.0,11122259384085.0,10918196501085.0,6633378286.584143,2192764682.7385197,11467192530.990198,-20683601896.53397,-1550090439.3203125,9585288062.335938,252961319462.89056,0.0003349760575756196,0.00011073146093603029,0.0005790767207201943,-4.951364776394687e-07,-3.7106995386344675e-08,2.2945837925549967e-07,6.055539906657974e-06
elefante,3508545.0,267251475.0,418155885.0,24727062105.0,31436284740.0,56630048355.0,2534587334625.0,2808931083570.0,4221847053270.0,8532766368225.0,4370090514.304819,-415316720.4858627,6793337080.060323,-14666014452.978924,-74822302999.70898,7242511907.4296875,164187443026.74756,0.0003550065206329118,-3.373846455073071e-05,0.0005518601851344953,-6.36054721716442e-07,-3.244990604996753e-06,3.1410264258075373e-07,7.1206938134784175e-06
elefante,10548075.0,1341769965.0,1258367115.0,231470209305.0,161148771330.0,210264545985.0,45145364204445.0,28234857544740.0,27194295961440.0,40226578603455.0,60790095732.0399,1077933774.2658193,60143524271.23486,235518200964.34802,346624116676.8828,190361562566.0625,792344739533.682,0.0005463694514372396,9.688257237286733e-06,0.0005405581940259631,6.517656265878775e-07,9.592366266018514e-07,5.268005725081887e-07,2.1927097927941172e-06
elefante,1140360.0,240778395.0,132785130.0,51263575905.0,28071552345.0,16405541790.0,11001274238835.0,5984937785535.0,3472469813145.0,2137549198890.0,425037637.4563963,34975754.0406982,943853595.8184261,-2129325556.2966344,964827299.0390625,418407101.3730469,7457434754.975116,0.0003268461986282663,2.6895717566970018e-05,0.0007258062173059216,-1.5333352798157522e-06,6.947757388113755e-07,3.0129651521045464e-07,5.3701265984967685e-06
elefante,3102075.0,445625250.0,392404200.0,65770036560.0,57365447445.0,66120258150.0,9958089835950.0,8594560397865.0,9805182195165.0,12806326307400.0,1754220231.3933372,995043851.9050517,16482175196.609127,5964680078.986897,-11057425956.105469,55006799179.49609,272388041009.04553,0.00018229700265885525,0.00010340407006498611,0.0017128129535100881,3.51930106230212e-07,-6.524140506838152e-07,3.24553009084639e-06,1.6071532913536385e-05
